 13:06:01,887 INFO  [com.matthewsgrand.Chapter2] - Out learn24()
 13:06:01,887 INFO  [com.matthewsgrand.mwgMethods] - In readFile(fileName = dia/theMenu.txt)
 13:06:01,891 INFO  [com.matthewsgrand.mwgMethods] - Out readFile()
 13:06:04,975 INFO  [com.matthewsgrand.mwgMethods] - In clearConsole()
 13:06:04,989 INFO  [com.matthewsgrand.mwgMethods] - Out clearConsole()
 13:06:04,989 INFO  [com.matthewsgrand._NumTheFun] - Out theMenu()
 13:06:04,989 INFO  [com.matthewsgrand._NumTheFun] - Deploying Main Menu
 13:06:04,989 INFO  [com.matthewsgrand.mwgMethods] - In readFile(fileName = dia/topMenu.txt)
 13:06:05,011 INFO  [com.matthewsgrand.mwgMethods] - Out readFile()
 13:06:05,591 INFO  [com.matthewsgrand._NumTheFun] - User put in 25
 13:06:05,591 INFO  [com.matthewsgrand.mwgMethods] - In clearConsole()
 13:06:05,604 INFO  [com.matthewsgrand.mwgMethods] - Out clearConsole()
 13:06:05,604 INFO  [com.matthewsgrand._NumTheFun] - In theMenu(the = 25)
 13:06:05,604 INFO  [com.matthewsgrand.mwgMethods] - In readFile(fileName = dia/the25.txt)
 13:06:05,616 INFO  [com.matthewsgrand.mwgMethods] - Out readFile()
 13:06:05,616 INFO  [com.matthewsgrand.mwgMethods] - In readFile(fileName = dia/theMenu.txt)
 13:06:05,621 INFO  [com.matthewsgrand.mwgMethods] - Out readFile()
 13:06:07,303 INFO  [com.matthewsgrand.mwgMethods] - In readFile(fileName = dia/theMenu.txt)
 13:06:07,315 INFO  [com.matthewsgrand.mwgMethods] - Out readFile()
 13:06:10,617 INFO  [com.matthewsgrand.Chapter2] - In learn25()
 13:06:10,618 INFO  [com.matthewsgrand.mwgMethods] - In readInt(args.length = 1)
 13:06:12,717 INFO  [com.matthewsgrand.mwgMethods] - Out readInt(r = 123654)
 13:06:12,717 INFO  [com.matthewsgrand.mwgMethods] - In clearConsole()
 13:06:12,729 INFO  [com.matthewsgrand.mwgMethods] - Out clearConsole()
 13:06:12,730 INFO  [com.matthewsgrand.Chapter2] - In the25(n = 123654, slow = true)
 13:06:12,730 INFO  [com.matthewsgrand.mwgMethods] - In sqrtInt(i = 123654)
 13:06:12,731 INFO  [com.matthewsgrand.mwgMethods] - Out sqrtInt(r = 351)
 13:06:12,733 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 2, j = 123654, slow = false)
 13:06:12,734 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 61827, j = 0)
 13:06:12,735 INFO  [com.matthewsgrand.mwgMethods] - In sqrtInt(i = 61827)
 13:06:12,735 INFO  [com.matthewsgrand.mwgMethods] - Out sqrtInt(r = 248)
 13:06:12,736 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 2, j = 61827, slow = false)
 13:06:12,737 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 30913, j = 1)
 13:06:12,737 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 3, j = 61827, slow = false)
 13:06:12,737 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 20609, j = 0)
 13:06:12,738 INFO  [com.matthewsgrand.mwgMethods] - In sqrtInt(i = 20609)
 13:06:12,738 INFO  [com.matthewsgrand.mwgMethods] - Out sqrtInt(r = 143)
 13:06:12,739 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 2, j = 20609, slow = false)
 13:06:12,740 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 10304, j = 1)
 13:06:12,740 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 3, j = 20609, slow = false)
 13:06:12,740 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 6869, j = 2)
 13:06:12,740 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 4, j = 20609, slow = false)
 13:06:12,740 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 5152, j = 1)
 13:06:12,741 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 5, j = 20609, slow = false)
 13:06:12,741 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 4121, j = 4)
 13:06:12,741 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 6, j = 20609, slow = false)
 13:06:12,741 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 3434, j = 5)
 13:06:12,741 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 7, j = 20609, slow = false)
 13:06:12,741 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 2944, j = 1)
 13:06:12,741 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 8, j = 20609, slow = false)
 13:06:12,742 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 2576, j = 1)
 13:06:12,742 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 9, j = 20609, slow = false)
 13:06:12,742 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 2289, j = 8)
 13:06:12,742 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 10, j = 20609, slow = false)
 13:06:12,742 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 2060, j = 9)
 13:06:12,742 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 11, j = 20609, slow = false)
 13:06:12,742 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 1873, j = 6)
 13:06:12,742 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 12, j = 20609, slow = false)
 13:06:12,742 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 1717, j = 5)
 13:06:12,742 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 13, j = 20609, slow = false)
 13:06:12,742 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 1585, j = 4)
 13:06:12,743 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 14, j = 20609, slow = false)
 13:06:12,743 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 1472, j = 1)
 13:06:12,743 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 15, j = 20609, slow = false)
 13:06:12,743 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 1373, j = 14)
 13:06:12,744 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 16, j = 20609, slow = false)
 13:06:12,744 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 1288, j = 1)
 13:06:12,744 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 17, j = 20609, slow = false)
 13:06:12,744 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 1212, j = 5)
 13:06:12,744 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 18, j = 20609, slow = false)
 13:06:12,744 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 1144, j = 17)
 13:06:12,744 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 19, j = 20609, slow = false)
 13:06:12,744 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 1084, j = 13)
 13:06:12,744 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 20, j = 20609, slow = false)
 13:06:12,744 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 1030, j = 9)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 21, j = 20609, slow = false)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 981, j = 8)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 22, j = 20609, slow = false)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 936, j = 17)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 23, j = 20609, slow = false)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 896, j = 1)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 24, j = 20609, slow = false)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 858, j = 17)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 25, j = 20609, slow = false)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 824, j = 9)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 26, j = 20609, slow = false)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 792, j = 17)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 27, j = 20609, slow = false)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 763, j = 8)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 28, j = 20609, slow = false)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 736, j = 1)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 29, j = 20609, slow = false)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 710, j = 19)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 30, j = 20609, slow = false)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 686, j = 29)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 31, j = 20609, slow = false)
 13:06:12,745 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 664, j = 25)
 13:06:12,746 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 32, j = 20609, slow = false)
 13:06:12,746 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 644, j = 1)
 13:06:12,746 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 33, j = 20609, slow = false)
 13:06:12,746 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 624, j = 17)
 13:06:12,746 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 34, j = 20609, slow = false)
 13:06:12,746 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 606, j = 5)
 13:06:12,746 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 35, j = 20609, slow = false)
 13:06:12,746 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 588, j = 29)
 13:06:12,746 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 36, j = 20609, slow = false)
 13:06:12,747 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 572, j = 17)
 13:06:12,747 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 37, j = 20609, slow = false)
 13:06:12,747 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 557, j = 0)
 13:06:12,747 INFO  [com.matthewsgrand.mwgMethods] - In sqrtInt(i = 557)
 13:06:12,747 INFO  [com.matthewsgrand.mwgMethods] - Out sqrtInt(r = 23)
 13:06:12,749 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 2, j = 557, slow = false)
 13:06:12,749 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 278, j = 1)
 13:06:12,749 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 3, j = 557, slow = false)
 13:06:12,749 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 185, j = 2)
 13:06:12,749 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 4, j = 557, slow = false)
 13:06:12,749 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 139, j = 1)
 13:06:12,749 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 5, j = 557, slow = false)
 13:06:12,749 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 111, j = 2)
 13:06:12,750 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 6, j = 557, slow = false)
 13:06:12,750 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 92, j = 5)
 13:06:12,750 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 7, j = 557, slow = false)
 13:06:12,750 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 79, j = 4)
 13:06:12,750 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 8, j = 557, slow = false)
 13:06:12,750 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 69, j = 5)
 13:06:12,750 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 9, j = 557, slow = false)
 13:06:12,750 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 61, j = 8)
 13:06:12,750 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 10, j = 557, slow = false)
 13:06:12,750 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 55, j = 7)
 13:06:12,751 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 11, j = 557, slow = false)
 13:06:12,751 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 50, j = 7)
 13:06:12,751 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 12, j = 557, slow = false)
 13:06:12,751 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 46, j = 5)
 13:06:12,751 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 13, j = 557, slow = false)
 13:06:12,751 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 42, j = 11)
 13:06:12,751 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 14, j = 557, slow = false)
 13:06:12,751 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 39, j = 11)
 13:06:12,751 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 15, j = 557, slow = false)
 13:06:12,751 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 37, j = 2)
 13:06:12,752 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 16, j = 557, slow = false)
 13:06:12,752 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 34, j = 13)
 13:06:12,752 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 17, j = 557, slow = false)
 13:06:12,752 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 32, j = 13)
 13:06:12,752 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 18, j = 557, slow = false)
 13:06:12,752 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 30, j = 17)
 13:06:12,752 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 19, j = 557, slow = false)
 13:06:12,752 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 29, j = 6)
 13:06:12,752 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 20, j = 557, slow = false)
 13:06:12,752 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 27, j = 17)
 13:06:12,752 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 21, j = 557, slow = false)
 13:06:12,752 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 26, j = 11)
 13:06:12,753 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 22, j = 557, slow = false)
 13:06:12,753 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 25, j = 7)
 13:06:12,753 INFO  [com.matthewsgrand.Chapter2] - In longDivide(k = 23, j = 557, slow = false)
 13:06:12,753 INFO  [com.matthewsgrand.Chapter2] - Out longDivide(q = 24, j = 5)
 13:06:12,754 INFO  [com.matthewsgrand.Chapter2] - Out the25(returnValue.length = 4)
 13:06:12,754 INFO  [com.matthewsgrand.mwgMethods] - In arrToString(arr.length = 4)
 13:06:12,757 INFO  [com.matthewsgrand.mwgMethods] - Out arrToString(r = { 2, 3, 37, 557 })
 13:06:12,759 INFO  [com.matthewsgrand.Chapter2] - Out learn25()
 13:06:12,760 INFO  [com.matthewsgrand.mwgMethods] - In readFile(fileName = dia/theMenu.txt)
 13:06:12,766 INFO  [com.matthewsgrand.mwgMethods] - Out readFile()
 13:06:14,562 INFO  [com.matthewsgrand.mwgMethods] - In clearConsole()
 13:06:14,574 INFO  [com.matthewsgrand.mwgMethods] - Out clearConsole()
 13:06:14,574 INFO  [com.matthewsgrand._NumTheFun] - Out theMenu()
 13:06:14,574 INFO  [com.matthewsgrand._NumTheFun] - Deploying Main Menu
 13:06:14,574 INFO  [com.matthewsgrand.mwgMethods] - In readFile(fileName = dia/topMenu.txt)
 13:06:14,596 INFO  [com.matthewsgrand.mwgMethods] - Out readFile()
 13:06:15,897 INFO  [com.matthewsgrand._NumTheFun] - User put in 99
 13:06:15,898 INFO  [com.matthewsgrand._NumTheFun] - In browseGlossary()
 13:06:15,962 INFO  [com.matthewsgrand.mwgMethods] - In clearConsole()
 13:06:15,973 INFO  [com.matthewsgrand.mwgMethods] - Out clearConsole()
 13:06:15,973 INFO  [com.matthewsgrand._NumTheFun] - Displaying Glossary
 13:06:15,984 INFO  [com.matthewsgrand.mwgMethods] - In readInt(args.length = 0)
 13:06:18,192 INFO  [com.matthewsgrand.mwgMethods] - Out readInt(r = 17)
 13:06:18,202 INFO  [com.matthewsgrand.mwgMethods] - In readInt(args.length = 0)
 13:06:20,774 INFO  [com.matthewsgrand.mwgMethods] - Out readInt(r = 0)
 13:06:20,775 INFO  [com.matthewsgrand._NumTheFun] - Out browseGlossary()
 13:06:20,775 INFO  [com.matthewsgrand._NumTheFun] - Deploying Main Menu
 13:06:20,775 INFO  [com.matthewsgrand.mwgMethods] - In readFile(fileName = dia/topMenu.txt)
 13:06:20,793 INFO  [com.matthewsgrand.mwgMethods] - Out readFile()
 13:06:21,673 INFO  [com.matthewsgrand._NumTheFun] - User put in 00
 13:06:21,673 FATAL [com.matthewsgrand._NumTheFun] - shutting down correctly
 13:06:21,677 INFO  [com.matthewsgrand._NumTheFun] - Out main()
 
